days_history	metric_min	||	n_samples	mean_abs_error
4		4			750		0.11920535793375833
4		8			373		0.10869524877232592
4		16			242		0.1058795470716265

5		6			552		0.08450266979563117

7		4			622		0.0804580910004197
7		5			527		0.07702411563147352
7		6			484		0.07071869606248464
7		7			337		0.0811763886217869
7		8			301		0.07765093900754805
7		16			193		0.08084622586860923

10		2			910		0.06472533819090316
10		4			520		0.060208431795575626
10		8			246		0.06749374334355598
